      0.00	INFO	SessionId;AppVmId;ReadableStartTime; StartTime;FinishTime;  IdealEnd;     Delay;Complete
      0.00	INFO	        3;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	        4;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	        5;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	        6;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	        7;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	        8;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	        9;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       10;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       11;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       12;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       13;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       14;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       15;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       16;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       17;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       18;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       19;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       20;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       21;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       22;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       23;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       24;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       25;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       26;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       27;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       28;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       29;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       30;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       31;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       32;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       33;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       34;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
      0.00	INFO	       35;      2;    0:  0:  0:  5;      5.00;    246.50;    240.00;      6.50;    true
